fid,hydroid,river,longitude,latitude,DPTO_CNMBR,NOM_AH,NOM_ZH,NOM_SZH,NOMBRE_MPI
"4393","9006848",,"-72.63283721","6.441254773",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,MACARAVITA
"4006","9005496",,"-73.06251126","7.225807148",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,MATANZA
"3949","9005274",,"-73.0120287","7.321815456",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,MATANZA
"4318","9006619",,"-72.84394494","6.592172515",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,MOGOTES
"4397","9006858",,"-73.04371738","6.445565014",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,MOGOTES
"4371","9006779",,"-73.0407978","6.515083625",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,MOGOTES
"4345","9006710",,"-72.99237131","6.527401926",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,MOGOTES
"4343","9006704",,"-72.98156289","6.531754869",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,MOGOTES
"4304","9006569",,"-72.83478062","6.620937466",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,MOLAGAVITA
"4332","9006665",,"-72.81760371","6.543499635",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,MOLAGAVITA
"4330","9006660",,"-72.82868126","6.556633584",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,MOLAGAVITA
"4480","9007134",,"-73.1488347","6.392615742",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,OCAMONTE
"4503","9007218",,"-73.33291864","6.266124782",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,OIBA
"4492","9007180",,"-73.35948085","6.271665582",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,OIBA
"4504","9007220",,"-73.2798494","6.283390937",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,OIBA
"4551","9007420",,"-73.2757579","6.157568917",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,OIBA
"4553","9007432",,"-73.3139085","6.183441462",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,OIBA
"4506","9007226",,"-72.82902965","6.301579214",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,ONZAGA
"4469","9007081",,"-72.81049496","6.331950337",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,ONZAGA
"4361","9006750",,"-72.79742264","6.519407809",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,ONZAGA
"4366","9006769",,"-73.2993548","6.487077283",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,PALMAR
"4367","9006770",,"-73.28227249","6.497500571",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,PALMAR
"4184","9006143",,"-72.99688114","6.824461298",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,PIEDECUESTA
"4185","9006144",,"-72.99207593","6.894646091",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,PIEDECUESTA
"4122","9005867",,"-73.11463357","6.992147427",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PIEDECUESTA
"4350","9006730",,"-73.20151057","6.536522209",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,PINCHOTE
"4756","9007997",,"-73.72456276","5.868789612",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,PUENTE NACIONAL
"4757","9007998",,"-73.68701223","5.86890141",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,PUENTE NACIONAL
"4746","9007967",,"-73.66820058","5.872195225",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,PUENTE NACIONAL
"4733","9007940",,"-73.63691304","5.905183302",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,PUENTE NACIONAL
"4339","9006694",,"-73.80856579","6.630149987",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,PUERTO PARRA
"2170","9006265",RÃO MAGDALENA,"-73.96483921","6.861785216",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,PUERTO PARRA
"4261","9006421",,"-73.93785102","6.730797127",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,PUERTO PARRA
"4242","9006357",,"-73.91579894","6.750211567",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,PUERTO PARRA
"4277","9006464",,"-73.88763201","6.691181956",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,PUERTO PARRA
"2167","9006193",RÃO MAGDALENA,"-74.03249524","6.835488787",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,PUERTO PARRA
"1628","9006586",RÃO CARARE,"-74.09131586","6.696350755",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),PUERTO PARRA
"2179","9006586",RÃO MAGDALENA,"-74.09131586","6.696350755",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),PUERTO PARRA
"1020","9005383",RÃO SOGAMOSO,"-73.63000959","7.239037889",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,PUERTO WILCHES
"1023","9005447",RÃO SOGAMOSO,"-73.90158396","7.194078956",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,PUERTO WILCHES
"2149","9005044",RÃO MAGDALENA,"-73.90225826","7.450783342",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,PUERTO WILCHES
"2153","9005207",RÃO MAGDALENA,"-73.86013464","7.340463388",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"1021","9005418",RÃO SOGAMOSO,"-73.91991784","7.273717904",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"2154","9005418",RÃO MAGDALENA,"-73.91991784","7.273717904",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"2146","9004845",RÃO MAGDALENA,"-73.80194489","7.636511873",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"3832","9004708",,"-73.76915264","7.627961244",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"2141","9004211",RÃO MAGDALENA,"-73.82852203","7.895898155",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"2140","9004066",RÃO MAGDALENA,"-73.85271698","8.034061748",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"3689","9004089",,"-73.69537952","7.944006065",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"3667","9003990",,"-73.76220749","7.990015847",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"3712","9004182",,"-73.67951265","7.899508715",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"3801","9004553",,"-73.75738541","7.7428125",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"3680","9004033",,"-73.79172549","7.9848037",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"2139","9003920",RÃO MAGDALENA,"-73.79556004","8.070982323",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES
"2143","9004355",RÃO MAGDALENA,"-73.81052948","7.811792534",SANTANDER,Magdalena Cauca,Medio Magdalena,Directos al Magdalena (Brazo Morales),PUERTO WILCHES
"3909","9005077",,"-73.41924158","7.414010423",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3872","9004942",,"-73.38058961","7.491991413",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3938","9005203",,"-73.28284553","7.337187161",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3940","9005213",,"-73.22166146","7.345768836",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3935","9005176",,"-73.34098713","7.378449848",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3930","9005149",,"-73.25155011","7.398440868",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3980","9005419",,"-73.19398059","7.216591412",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3976","9005397",,"-73.14097832","7.278563688",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3848","9004839",,"-73.6355706","7.612736614",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"3790","9004515",,"-73.62523066","7.709872246",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,RIONEGRO
"1026","9005494",RÃO SOGAMOSO,"-73.55855945","7.167689767",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,SABANA DE TORRES
"4005","9005495",,"-73.44677381","7.187203163",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,SABANA DE TORRES
"1024","9005459",RÃO SOGAMOSO,"-73.53084319","7.199486092",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,SABANA DE TORRES
"3910","9005080",,"-73.6701261","7.403691088",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3911","9005083",,"-73.61993498","7.407540708",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3871","9004941",,"-73.49850249","7.498472557",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3889","9004995",,"-73.45923243","7.455182802",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3914","9005090",,"-73.74163571","7.431720273",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3929","9005148",,"-73.46935487","7.402106148",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3850","9004846",,"-73.73807919","7.529267426",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3851","9004854",,"-73.68662021","7.517836067",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"3847","9004838",,"-73.65375168","7.533603924",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES
"4269","9006441",,"-72.85780636","6.804518944",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,SAN ANDRÉS
"4613","9007612",,"-73.57448801","6.08027501",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,SAN BENITO
"4572","9007485",,"-73.51824066","6.137787716",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,SAN BENITO
"4565","9007475",,"-73.48396288","6.138649842",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,SAN BENITO
"4373","9006784",,"-73.0953461","6.482160786",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,SAN GIL
"4368","9006771",,"-73.12328982","6.516308249",SANTANDER,Magdalena Cauca,Sogamoso,Río Fonce,SAN GIL
"4334","9006670",,"-72.84986724","6.558249808",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,SAN JOAQUÍN
"4446","9007025",,"-72.81658158","6.447221693",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,SAN JOAQUÍN
"4325","9006640",,"-72.73097637","6.568944131",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,SAN JOSÉ DE MIRANDA
"4316","9006611",,"-72.66431478","6.609336589",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,SAN MIGUEL
"4227","9006307",,"-73.71396103","6.754962187",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SAN VICENTE DE CHUCURÍ
"4215","9006274",,"-73.69326489","6.794762955",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SAN VICENTE DE CHUCURÍ
"4221","9006287",,"-73.74983619","6.803082051",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SAN VICENTE DE CHUCURÍ
"4160","9006041",,"-73.68457241","6.877308448",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SAN VICENTE DE CHUCURÍ
"4165","9006069",,"-73.73261156","6.885131144",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SAN VICENTE DE CHUCURÍ
"4203","9006238",,"-73.59311584","6.866462539",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SAN VICENTE DE CHUCURÍ
"4119","9005858",,"-73.66649158","6.986566262",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,SAN VICENTE DE CHUCURÍ
"4226","9006303",,"-73.42877807","6.878164365",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,SAN VICENTE DE CHUCURÍ
"4187","9006154",,"-72.95045811","6.902456444",SANTANDER,Magdalena Cauca,Sogamoso,Río Chicamocha,SANTA BÁRBARA
"4424","9006960",,"-73.65634721","6.426278069",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SANTA HELENA DEL OPÓN
"4384","9006823",,"-73.62493816","6.455959033",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SANTA HELENA DEL OPÓN
"4391","9006842",,"-73.59034422","6.443838629",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SANTA HELENA DEL OPÓN
"4385","9006824",,"-73.5749336","6.464181708",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SANTA HELENA DEL OPÓN
"4472","9007092",,"-73.65611141","6.347610365",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SANTA HELENA DEL OPÓN
"4174","9006101",,"-73.75372158","6.853520558",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SIMACOTA
"4372","9006783",,"-73.66615687","6.487190965",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SIMACOTA
"2169","9006242",RÃO MAGDALENA,"-73.88538284","6.876508777",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,SIMACOTA
"4402","9006871",,"-73.32436641","6.431656224",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,SIMACOTA
"4394","9006851",,"-73.30360327","6.459989956",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,SOCORRO
"4575","9007492",,"-73.24862967","6.126691484",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,SUAITA
"4648","9007699",,"-73.33625408","6.058024807",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,SUAITA
"1641","9007419",RÃO CARARE,"-74.08285455","6.152066362",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),SUCRE
"4703","9007851",,"-73.97479023","6.021544953",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),SUCRE
"3926","9005140",,"-72.98015633","7.368534204",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SURATÁ
"3868","9004931",,"-73.04313324","7.48111564",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SURATÁ
"3988","9005448",,"-72.85440196","7.190893575",SANTANDER,Orinoco,Arauca,Río Chítaga,TONA
"4016","9005520",,"-73.04092909","7.165623685",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Lebrija y otros directos al Magdalena,TONA
"4423","9006959",,"-73.70763644","6.435084487",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,VÉLEZ
"4379","9006799",,"-73.66241067","6.476208017",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,VÉLEZ
"4375","9006786",,"-73.67916667","6.480000003",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,VÉLEZ
"4374","9006785",,"-73.7150417","6.513119057",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,VÉLEZ
"4531","9007336",,"-73.69118638","6.248654655",SANTANDER,Magdalena Cauca,Medio Magdalena,Río Opón,VÉLEZ
"4212","9006268",,"-73.18189504","6.825865003",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,ZAPATOCA
"4166","9006077",,"-73.24238739","6.892509376",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,ZAPATOCA
"4132","9005928",,"-73.34958976","6.970376308",SANTANDER,Magdalena Cauca,Sogamoso,Río Sogamoso,ZAPATOCA
"4258","9006413",,"-73.27565669","6.701433097",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,ZAPATOCA
"4259","9006414",,"-73.23085245","6.732058227",SANTANDER,Magdalena Cauca,Sogamoso,Río Suárez,ZAPATOCA
"3228","9002175",,"-74.9655325","9.226473334",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,BUENAVISTA
"3229","9002176",,"-74.96018683","9.244179272",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,BUENAVISTA
"3269","9002323",,"-74.93164851","9.251144342",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,BUENAVISTA
"3402","9002886",,"-75.08056251","8.723667468",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,CAIMITO
"3401","9002882",,"-75.04737297","8.752800996",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,CAIMITO
"3383","9002816",,"-75.15419113","8.829902024",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,CAIMITO
"3388","9002832",,"-75.18350021","8.795349993",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,CAIMITO
"3384","9002817",,"-75.05108152","8.780942451",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,CAIMITO
"3164","9001849",,"-75.36362402","9.45414455",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,COLOSÓ
"3165","9001853",,"-75.32559163","9.470974568",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,COLOSÓ
"3247","9002222",,"-75.1752028","9.189482792",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,COROZAL
"3169","9001876",,"-75.62607316","9.430734",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,COVEÑAS
"3177","9001919",,"-75.62264883","9.412786764",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,COVEÑAS
"3312","9002516",,"-75.19166438","9.053762038",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,EL ROBLE
"3278","9002363",,"-74.87007577","9.095106135",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,GALERAS
"3268","9002322",,"-74.90508206","9.157052003",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,GALERAS
"3340","9002636",,"-75.02420843","9.058253408",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,GALERAS
"3489","9003237",,"-74.82903676","8.518437828",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,MAJAGUAL
"3526","9003386",,"-74.85835804","8.469366328",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,MAJAGUAL
"3420","9002962",,"-74.71330677","8.708793127",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,MAJAGUAL
"3476","9003185",,"-74.59570059","8.529512991",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,MAJAGUAL
"3173","9001894",,"-75.39272415","9.419724741",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,MORROA
"3174","9001899",,"-75.35478613","9.424242313",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,MORROA
"3168","9001861",,"-75.37098424","9.438806905",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,MORROA
"3160","9001829",,"-75.12872347","9.507822875",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,OVEJAS
"3200","9002003",,"-75.60322712","9.371986539",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,PALMITO
"3196","9001996",,"-75.55429177","9.379908848",SUCRE,Caribe,Caribe - Litoral,Directos Caribe Golfo de Morrosquillo,PALMITO
"3299","9002460",,"-75.30977757","9.110428009",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAMPUÉS
"3411","9002926",,"-74.95137657","8.776232179",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3417","9002950",,"-74.93771741","8.679821893",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3416","9002948",,"-74.92375001","8.682083336",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3431","9002997",,"-74.87082557","8.661985483",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3304","9002495",,"-74.81229689","9.004787541",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3302","9002484",,"-74.84747165","9.013057408",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3300","9002477",,"-74.83918178","9.059368226",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3277","9002362",,"-74.90277564","9.098182795",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3357","9002709",,"-74.94500001","8.869166669",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3358","9002715",,"-74.98555286","8.872412512",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3356","9002704",,"-74.90561846","8.886165158",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3341","9002637",,"-74.86472317","8.916135335",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3360","9002718",,"-74.94337335","8.86623343",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3375","9002807",,"-74.93290999","8.824785058",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3381","9002814",,"-74.98740269","8.823364165",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3307","9002504",,"-75.11411085","9.014726106",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3338","9002630",,"-75.08534065","8.925118756",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3339","9002631",,"-75.06490625","8.963932103",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3347","9002670",,"-75.04412498","8.907041017",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3348","9002677",,"-75.07802887","8.892059893",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN BENITO ABAD
"3226","9002156",,"-75.24618791","9.286924974",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN JUAN DE BETULIA
"3455","9003094",,"-75.24960208","8.623439699",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3434","9003011",,"-75.21893637","8.68998642",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3459","9003111",,"-75.14640335","8.566203537",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"1354","9003161",RÃO SAN JORGE,"-75.08458711","8.572769498",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3456","9003095",,"-75.12397851","8.597332025",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3437","9003015",,"-75.13256479","8.625969701",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3441","9003024",,"-75.16308892","8.627682584",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3433","9003007",,"-75.10241653","8.635134226",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3432","9003002",,"-75.08408292","8.635209388",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3480","9003189",,"-75.00239225","8.565917977",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3462","9003127",,"-75.16083334","8.552500002",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
"3430","9002993",,"-75.07302085","8.681065298",SUCRE,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,SAN MARCOS
